host;public_ip;status;attempts;city;region;country;source_point;destination;ASN;ISP;postal;timezone;latency (ms);date
www.tm.ak.prd.aadg.trafficmanager.net;20.190.177.85;OK;1;Paris;Île-de-France;FR;40.4133,-3.6939;48.8655,2.3426;AS8075;Microsoft Corporation;75108 CEDEX 02;Europe/Paris;17.9;12-07-2023 12:26:19
longlines.com;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:20
los40.com;2.16.54.133;OK;2;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS20940;Akamai International B.V.;28047;Europe/Madrid;2.57;12-07-2023 12:26:21
lovestv.es;45.60.13.211;OK;2;Redwood City;California;US;40.4133,-3.6939;37.5331,-122.2486;AS19551;Incapsula Inc;94065;America/Los_Angeles;3.95;12-07-2023 12:26:22
m.cellufun.com;34.160.35.70;OK;1;Kansas City;Missouri;US;40.4133,-3.6939;39.0997,-94.5786;AS15169;Google LLC;64106;America/Chicago;3.47;12-07-2023 12:26:22
m.itsmy.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:22
maersk.com;104.69.16.72;OK;3;Paris;Île-de-France;FR;40.4133,-3.6939;48.8655,2.3426;AS20940;Akamai International B.V.;75108 CEDEX 02;Europe/Paris;22.3;12-07-2023 12:26:23
v4-edge.gycpi.b.yahoodns.net;188.125.95.250;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS10310;Oath Holdings Inc.;28004;Europe/Madrid;3.59;12-07-2023 12:26:23
mail.com;82.165.229.87;OK;1;Karlsruhe;Baden-Wurttemberg;DE;40.4133,-3.6939;49.0094,8.4044;AS8560;IONOS SE;76133;Europe/Berlin;37.7;12-07-2023 12:26:24
mailchimp.com;23.14.131.106;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS16625;Akamai Technologies, Inc.;28047;Europe/Madrid;2.45;12-07-2023 12:26:24
mailjet.com;147.75.40.150;OK;3;New York City;New York;US;40.4133,-3.6939;40.7139,-74.0070;AS54825;Packet Host, Inc.;10007;America/New_York;32.0;12-07-2023 12:26:25
maps.google.com;142.250.200.142;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS15169;Google LLC;28004;Europe/Madrid;3.17;12-07-2023 12:26:26
marca.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:26
marketingplatform.google.com;142.250.184.14;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS15169;Google LLC;28004;Europe/Madrid;3.13;12-07-2023 12:26:26
maxima.fm;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:26
mcafee.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:26
mcdonalds.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:26
mediafire.com;104.16.54.48;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.46;12-07-2023 12:26:27
mediamarkt.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:27
mediaset.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:27
mediatek.com;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:27
medium.com;162.159.152.4;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.63;12-07-2023 12:26:28
meetic.es;62.23.26.24;OK;3;Paris;Île-de-France;FR;40.4133,-3.6939;48.8655,2.3426;AS8220;COLT Technology Services Group Limited;75108 CEDEX 02;Europe/Paris;26.7;12-07-2023 12:26:29
meetme.com;204.145.125.82;OK;2;New York City;New York;US;40.4133,-3.6939;40.7143,-74.0060;AS46656;MeetMe, Inc.;10001;America/New_York;94.8;12-07-2023 12:26:30
meetup.com;151.101.66.217;OK;2;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;4.64;12-07-2023 12:26:30
atresmedia.map.fastly.net;151.101.133.89;OK;2;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS54113;Fastly, Inc.;28004;Europe/Madrid;4.42;12-07-2023 12:26:31
megadede.com;172.67.208.221;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.99;12-07-2023 12:26:31
megastar.fm;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:31
mejortorrent.com;69.16.230.42;OK;3;Lansing;Michigan;US;40.4133,-3.6939;42.7325,-84.5555;AS32244;Liquid Web, L.L.C;48901;America/Detroit;110;12-07-2023 12:26:32
mejortorrent.org;103.224.182.238;OK;3;San Diego;California;US;40.4133,-3.6939;32.7157,-117.1647;AS133618;Trellian Pty. Limited;92101;America/Los_Angeles;160;12-07-2023 12:26:33
melodia-fm.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:33
memopal.com;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:34
mercabarna.es;134.0.8.145;OK;1;Santa Cristina d'Aro;Catalonia;ES;40.4133,-3.6939;41.8167,3.0000;AS197712;CDmon;17246;Europe/Madrid;12.4;12-07-2023 12:26:35
merchante-solutions.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:35
cname-app-com-amsproxy.w.mi-dun.com;20.47.97.231;OK;1;Amsterdam;North Holland;NL;40.4133,-3.6939;52.3740,4.8897;AS8069;Microsoft Corporation;1012;Europe/Amsterdam;29.4;12-07-2023 12:26:35
microbank.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:35
microsoft.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:35
milanuncios.com;18.67.240.86;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.60;12-07-2023 12:26:36
miniclip.com;18.172.213.118;OK;1;Barcelona;Catalonia;ES;40.4133,-3.6939;41.3888,2.1590;AS16509;Amazon.com, Inc.;08007;Europe/Madrid;11.2;12-07-2023 12:26:36
mitele.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:36
mixi.jp;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:37
mlb.tv;34.102.169.19;OK;1;Kansas City;Missouri;US;40.4133,-3.6939;39.0997,-94.5786;AS396982;Google LLC;64106;America/Chicago;3.29;12-07-2023 12:26:37
mocospace.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:37
mondelezinternational.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:38
moovitapp.com;18.154.22.5;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.72;12-07-2023 12:26:38
mparticle.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:38
msn.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:38
mundodeportivo.com;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:39
youtube-ui.l.google.com;142.250.184.14;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS15169;Google LLC;28004;Europe/Madrid;3.42;12-07-2023 12:26:39
myheritage.es;45.60.13.42;OK;2;Redwood City;California;US;40.4133,-3.6939;37.5331,-122.2486;AS19551;Incapsula Inc;94065;America/Los_Angeles;3.81;12-07-2023 12:26:40
myspace.com;34.111.176.156;OK;1;Kansas City;Missouri;US;40.4133,-3.6939;39.0997,-94.5786;AS396982;Google LLC;64106;America/Chicago;3.38;12-07-2023 12:26:40
n26.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:40
nba.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:40
atresmedia.map.fastly.net;151.101.133.89;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS54113;Fastly, Inc.;28004;Europe/Madrid;3.03;12-07-2023 12:26:41
netflix.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:41
netsuite.com;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:41
networksolutions.com;162.159.138.30;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.17;12-07-2023 12:26:42
neuvoo.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:42
nfl.com;151.101.129.153;OK;3;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS54113;Fastly, Inc.;94107;America/Los_Angeles;3.70;12-07-2023 12:26:43
ning.com;208.82.16.81;OK;3;Dallas;Texas;US;40.4133,-3.6939;32.7831,-96.8067;AS13535;Ning Interactive, Inc.;75201;America/Chicago;132;12-07-2023 12:26:44
nk.pl;76.223.36.217;OK;2;Seattle;Washington;US;40.4133,-3.6939;47.5413,-122.3129;AS16509;Amazon.com, Inc.;98108;America/Los_Angeles;3.36;12-07-2023 12:26:44
nominalia.com;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:45
atresmedia.map.fastly.net;151.101.133.89;OK;2;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS54113;Fastly, Inc.;28004;Europe/Madrid;75.7;12-07-2023 12:26:46
novartis.com;104.18.1.16;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.22;12-07-2023 12:26:46
novobanco.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0,0.0;N/A;N/A;N/A;N/A;0.0;12-07-2023 12:26:56
ntp.org;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:57
office.com;13.107.6.156;OK;1;Redmond;Washington;US;40.4133,-3.6939;47.6740,-122.1215;AS8068;Microsoft Corporation;98052;America/Los_Angeles;24.8;12-07-2023 12:26:57
office365.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:57
ok.ru;5.61.23.11;OK;3;Moscow;Moscow;RU;40.4133,-3.6939;55.7522,37.6156;AS47764;LLC VK;101000;Europe/Moscow;71.4;12-07-2023 12:26:58
okdiario.com;104.18.18.5;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.21;12-07-2023 12:26:59
ondacero.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:26:59
one.com;195.47.247.8;OK;3;Køge;Zealand;DK;40.4133,-3.6939;55.4580,12.1821;AS51468;One.com A/S;4600;Europe/Copenhagen;34.0;12-07-2023 12:26:59
e12322.b.akamaiedge.net;104.83.180.227;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS16625;Akamai Technologies, Inc.;28047;Europe/Madrid;2.98;12-07-2023 12:27:00
openbank.es;18.154.22.26;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;4.31;12-07-2023 12:27:00
opendns.com;146.112.62.105;OK;1;Ashburn;Virginia;US;40.4133,-3.6939;39.0437,-77.4875;AS36692;Cisco OpenDNS, LLC;20147;America/New_York;95.8;12-07-2023 12:27:01
opendrive.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:01
openload.co;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:01
orange.com;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:02
orange.es;62.36.227.81;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS12479;Orange Espagne SA;28004;Europe/Madrid;6.15;12-07-2023 12:27:02
orangetv.orange.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:02
outbrain.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:02
outlook.com;52.96.222.226;OK;2;San Antonio;Texas;US;40.4133,-3.6939;29.4241,-98.4936;AS8075;Microsoft Corporation;78205;America/Chicago;123;12-07-2023 12:27:03
ooc-g2.tm-4.office.com;52.98.200.242;OK;1;Marseille;Provence-Alpes-Côte d'Azur;FR;40.4133,-3.6939;43.2970,5.3811;AS8075;Microsoft Corporation;13000;Europe/Paris;17.7;12-07-2023 12:27:03
ovh.es;198.27.92.5;OK;1;Montréal;Quebec;CA;40.4133,-3.6939;45.5040,-73.5747;AS16276;OVH SAS;H3A;America/Toronto;25.7;12-07-2023 12:27:04
parship.es;188.114.96.5;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.03;12-07-2023 12:27:04
pay.amazon.com;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:05
pay.google.com;74.125.133.92;OK;1;Brussels;Brussels Capital;BE;40.4133,-3.6939;50.8505,4.3488;AS15169;Google LLC;1000;Europe/Brussels;25.3;12-07-2023 12:27:05
paypal.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:05
pccomponentes.com;104.16.162.71;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;2.93;12-07-2023 12:27:06
periscope.tv;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:06
personal.natwest.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:06
personal.rbs.co.uk;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:06
pi-hole.net;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:06
pinterest.com;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:06
pisos.com;80.94.3.90;OK;1;Sabadell;Catalonia;ES;40.4133,-3.6939;41.5525,2.0898;AS39263;Ilimit Comunicacions S.L.;08206;Europe/Madrid;12.1;12-07-2023 12:27:07
pitt.edu;136.142.34.30;OK;3;Pittsburgh;Pennsylvania;US;40.4133,-3.6939;40.4406,-79.9959;AS4130;University of Pittsburgh;15212;America/New_York;112;12-07-2023 12:27:08
pizzaseo.com;212.57.32.24;OK;3;Bratislava;Bratislavský Kraj;SK;40.4133,-3.6939;48.1482,17.1067;AS48689;Webglobe, a.s.;811 01;Europe/Bratislava;48.2;12-07-2023 12:27:09
play.foxsportsla.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0,0.0;N/A;N/A;N/A;N/A;0.0;12-07-2023 12:27:19
play.google.com;172.217.168.174;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS15169;Google LLC;28004;Europe/Madrid;4.55;12-07-2023 12:27:19
playstation.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:19
pornhub.com;66.254.114.41;OK;1;Waltham;Massachusetts;US;40.4133,-3.6939;42.3986,-71.2451;AS29789;Reflected Networks, Inc.;02451;America/New_York;2.53;12-07-2023 12:27:20
e13321.a.akamaiedge.net;23.60.223.97;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS16625;Akamai Technologies, Inc.;28047;Europe/Madrid;2.63;12-07-2023 12:27:20
e16871.a.akamaiedge.net;23.223.99.81;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS16625;Akamai Technologies, Inc.;28047;Europe/Madrid;2.94;12-07-2023 12:27:20
powvideo.net;188.114.96.5;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.71;12-07-2023 12:27:21
press-start.com;188.114.96.5;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.22;12-07-2023 12:27:21
primevideo.com;18.67.240.21;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.41;12-07-2023 12:27:22
pscp.tv;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:22
pubmatic.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:22
qq.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:22
qzs.qq.com.sched.legopic2.tdnsv6.com;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:23
r4.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:23
racc.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:23
radio.es;172.66.42.215;OK;3;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.26;12-07-2023 12:27:24
radio-espana.com;217.70.186.100;OK;1;Luxembourg;Luxembourg;LU;40.4133,-3.6939;49.6117,6.1300;AS29169;GANDI SAS;L-1114;Europe/Luxembourg;35.6;12-07-2023 12:27:24
radiole.com;13.225.34.74;OK;1;Paris;Île-de-France;FR;40.4133,-3.6939;48.8534,2.3488;AS16509;Amazon.com, Inc.;75000;Europe/Paris;23.2;12-07-2023 12:27:25
rae.es;104.26.1.151;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.15;12-07-2023 12:27:25
raiolanetworks.es;178.211.133.24;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.3948,-3.7463;AS56958;Raiola Networks S.L.;28047;Europe/Madrid;4.72;12-07-2023 12:27:25
rakuten.tv;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:25
rapid7.com;18.154.48.60;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;2.93;12-07-2023 12:27:26
ravelry.com;192.34.84.3;OK;3;Boston;Massachusetts;US;40.4133,-3.6939;42.3584,-71.0598;AS33083;AxcelX Technologies LLC;02108;America/New_York;94.4;12-07-2023 12:27:27
rbcits.com;204.74.99.100;OK;1;Sterling;Virginia;US;40.4133,-3.6939;38.9814,-77.4723;AS397239;Neustar Security Services;20166;America/New_York;25.0;12-07-2023 12:27:28
reddit.com;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:28
rediris.es;130.206.13.20;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS766;Entidad Publica Empresarial Red.es;28004;Europe/Madrid;4.58;12-07-2023 12:27:29
registrar.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:29
registrygate.com;95.130.22.77;OK;2;Munich;Bavaria;DE;40.4133,-3.6939;48.1374,11.5755;AS13246;Key-Systems GmbH;80331;Europe/Berlin;44.5;12-07-2023 12:27:30
renren.com;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:30
republicamovil.es;34.120.120.146;OK;1;Kansas City;Missouri;US;40.4133,-3.6939;39.0997,-94.5786;AS396982;Google LLC;64106;America/Chicago;3.81;12-07-2023 12:27:31
researchgate.net;104.17.33.105;OK;1;San Francisco;California;US;40.4133,-3.6939;37.7621,-122.3971;AS13335;Cloudflare, Inc.;94107;America/Los_Angeles;3.61;12-07-2023 12:27:31
reverbnation.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:31
reverso.net;137.74.102.128;OK;2;Gravelines;Hauts-de-France;FR;40.4133,-3.6939;50.9865,2.1281;AS16276;OVH SAS;59820;Europe/Paris;22.3;12-07-2023 12:27:32
revistavanityfair.es;212.85.39.85;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4329,-3.6980;AS12521;Nova Internet S.L.;28010;Europe/Madrid;4.19;12-07-2023 12:27:32
rincondelvago.com;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:33
roblox.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:33
rockfm.fm;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:33
rsch.samsungcloudsolution.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0,0.0;N/A;N/A;N/A;N/A;0.0;12-07-2023 12:27:33
rtve.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:33
rubiconproject.com;69.194.143.123;OK;3;Las Vegas;Nevada;US;40.4133,-3.6939;36.1750,-115.1372;AS23005;SWITCH, LTD;89111;America/Los_Angeles;156;12-07-2023 12:27:34
ruralvia.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:34
sagepay.co.uk;45.60.151.250;OK;3;Redwood City;California;US;40.4133,-3.6939;37.5331,-122.2486;AS19551;Incapsula Inc;94065;America/Los_Angeles;106;12-07-2023 12:27:35
salesforce.com;104.109.11.129;OK;3;Cambridge;Massachusetts;US;40.4133,-3.6939;42.3620,-71.0830;AS33905;Akamai International B.V.;02142;America/New_York;103;12-07-2023 12:27:36
samsung.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:36
samsungelectronics.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:36
santanderconsumer.es;45.60.205.69;OK;2;Redwood City;California;US;40.4133,-3.6939;37.5331,-122.2486;AS19551;Incapsula Inc;94065;America/Los_Angeles;108;12-07-2023 12:27:37
sap.com;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:37
dnsscan.shadowserver.org;184.105.143.133;OK;3;Fremont;California;US;40.4133,-3.6939;37.5176,-121.9287;AS6939;Hurricane Electric LLC;94539;America/Los_Angeles;136;12-07-2023 12:27:38
scorecardresearch.com;165.193.78.252;OK;3;Washington;Washington, D.C.;US;40.4133,-3.6939;38.8951,-77.0364;AS3561;CenturyLink Communications, LLC;20004;America/New_York;97.2;12-07-2023 12:27:39
segundamano.es;18.154.41.114;OK;1;Madrid;Madrid;ES;40.4133,-3.6939;40.4165,-3.7026;AS16509;Amazon.com, Inc.;28004;Europe/Madrid;3.24;12-07-2023 12:27:39
selfbank.es;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:39
seriesblanco.org;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:39
seriesgato.xyz;N/A;N/A;0;N/A;N/A;N/A;40.4133,-3.6939;0.0,0.0;N/A;N/A;N/A;N/A;0.0;12-07-2023 12:27:40
seriespapaya.xyz;N/A;KO;3;N/A;N/A;N/A;40.4133,-3.6939;0.0, 0.0;N/A;N/A;0;N/A;0.0;12-07-2023 12:27:40
seriesz.com;23.236.62.147;OK;3;Des Moines;Iowa;US;40.4133,-3.6939;41.6005,-93.6091;AS396982;Google LLC;50307;America/Chicago;101;12-07-2023 12:27:41
