host;public_ip;status;attempts;city;region;country;location;organization;postal;timezone;latency (ms);date
netsuite.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:58
networksolutions.com;162.159.138.30;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.46;27-04-2023 18:25:58
neuvoo.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:25:58
nfl.com;151.101.1.153;OK;1;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.37;27-04-2023 18:25:59
ning.com;208.82.16.81;OK;2;Dallas;Texas;US;32.7831,-96.8067;AS13535 Ning Interactive, Inc.;75201;America/Chicago;128;27-04-2023 18:26:00
nk.pl;76.223.36.217;OK;1;Seattle;Washington;US;47.5413,-122.3129;AS16509 Amazon.com, Inc.;98108;America/Los_Angeles;20.2;27-04-2023 18:26:00
nominalia.com;81.88.58.195;OK;3;Milan;Lombardy;IT;45.4643,9.1895;AS39729 REGISTER S.P.A.;20121;Europe/Rome;33.0;27-04-2023 18:26:01
atresmedia.map.fastly.net;151.101.133.89;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS54113 Fastly, Inc.;28001;Europe/Madrid;2.45;27-04-2023 18:26:01
novartis.com;104.18.1.16;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.69;27-04-2023 18:26:02
novobanco.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:12
ntp.org;204.93.207.22;OK;2;Chicago;Illinois;US;41.8500,-87.6500;AS23352 Server Central Network;60666;America/Chicago;126;27-04-2023 18:26:12
office.com;13.107.6.156;OK;1;Redmond;Washington;US;47.6740,-122.1215;AS8068 Microsoft Corporation;98052;America/Los_Angeles;28.4;27-04-2023 18:26:13
office365.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:13
ok.ru;217.20.155.13;OK;1;Moscow;Moscow;RU;55.7522,37.6156;AS47764 LLC VK;101000;Europe/Moscow;76.6;27-04-2023 18:26:14
okdiario.com;104.18.19.5;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.72;27-04-2023 18:26:14
ondacero.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:14
one.com;195.47.247.8;OK;1;Copenhagen;Capital Region;DK;55.6664,12.5690;AS51468 One.com A/S;1560;Europe/Copenhagen;33.9;27-04-2023 18:26:15
e12322.b.akamaiedge.net;104.83.180.227;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16625 Akamai Technologies, Inc.;28001;Europe/Madrid;3.03;27-04-2023 18:26:15
openbank.es;18.154.22.84;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;2.65;27-04-2023 18:26:16
opendns.com;146.112.62.105;OK;1;Washington;Washington, D.C.;US;38.8951,-77.0364;AS36692 Cisco OpenDNS, LLC;20004;America/New_York;96.0;27-04-2023 18:26:16
opendrive.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:16
openload.co;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:16
orange.com;90.84.180.167;OK;1;Paris;Île-de-France;FR;48.8534,2.3488;AS2280 Orange S.A.;75000;Europe/Paris;23.5;27-04-2023 18:26:17
orange.es;62.36.227.81;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS12715 Orange Espagne SA;28001;Europe/Madrid;4.42;27-04-2023 18:26:17
orangetv.orange.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:17
outbrain.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:17
outlook.com;52.96.172.98;OK;1;Boydton;Virginia;US;36.6676,-78.3875;AS8075 Microsoft Corporation;23917;America/New_York;101;27-04-2023 18:26:18
outlook.ha.office365.com;40.101.92.194;OK;1;Marseille;Provence-Alpes-Côte d'Azur;FR;43.2970,5.3811;AS8075 Microsoft Corporation;13000;Europe/Paris;17.2;27-04-2023 18:26:18
ovh.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:19
parship.es;188.114.97.5;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.41;27-04-2023 18:26:19
pay.amazon.com;52.94.224.136;OK;2;Ashburn;Virginia;US;39.0437,-77.4875;AS16509 Amazon.com, Inc.;20147;America/New_York;87.3;27-04-2023 18:26:20
pay.google.com;173.194.76.92;OK;1;Brussels;Brussels Capital;BE;50.8505,4.3488;AS15169 Google LLC;1000;Europe/Brussels;26.7;27-04-2023 18:26:20
paypal.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:20
pccomponentes.com;104.16.161.71;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.23;27-04-2023 18:26:21
periscope.tv;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:21
personal.natwest.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:21
personal.rbs.co.uk;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:21
pi-hole.net;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:21
pinterest.com;151.101.128.84;OK;1;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.45;27-04-2023 18:26:22
pisos.com;80.94.3.90;OK;1;Barcelona;Catalonia;ES;41.5333,2.0833;AS39263 Ilimit Comunicacions S.L.;8194;Europe/Madrid;12.3;27-04-2023 18:26:22
pitt.edu;136.142.34.30;OK;1;Pittsburgh;Pennsylvania;US;40.4406,-79.9959;AS4130 University of Pittsburgh;15212;America/New_York;108;27-04-2023 18:26:23
pizzaseo.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:23
play.foxsportsla.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:30
play.google.com;142.250.200.78;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;3.58;27-04-2023 18:26:30
playstation.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:30
pornhub.com;66.254.114.41;OK;1;Waltham;Massachusetts;US;42.3986,-71.2451;AS30361 Swiftwill, Inc.;2451;America/New_York;3.09;27-04-2023 18:26:30
e13321.a.akamaiedge.net;104.83.217.164;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16625 Akamai Technologies, Inc.;28001;Europe/Madrid;3.36;27-04-2023 18:26:31
e16871.a.akamaiedge.net;104.83.220.139;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16625 Akamai Technologies, Inc.;28001;Europe/Madrid;3.60;27-04-2023 18:26:31
powvideo.net;188.114.96.5;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.40;27-04-2023 18:26:32
press-start.com;188.114.96.5;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.95;27-04-2023 18:26:32
primevideo.com;18.67.240.15;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;2.94;27-04-2023 18:26:33
pscp.tv;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:33
pubmatic.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:33
qq.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:33
qzs.qq.com.sched.legopic2.tdnsv6.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:33
r4.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:33
racc.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:33
radio.es;172.66.41.41;OK;2;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.41;27-04-2023 18:26:34
radio-espana.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:34
radiole.com;52.84.45.35;OK;1;Marseille;Provence-Alpes-Côte d'Azur;FR;43.2970,5.3811;AS16509 Amazon.com, Inc.;13000;Europe/Paris;35.5;27-04-2023 18:26:35
rae.es;104.26.1.151;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.39;27-04-2023 18:26:35
raiolanetworks.es;178.211.133.24;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS56958 Raiola Networks S.L.;28001;Europe/Madrid;4.65;27-04-2023 18:26:36
rakuten.tv;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:36
rapid7.com;18.154.48.108;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;3.23;27-04-2023 18:26:36
ravelry.com;192.34.84.3;OK;1;Boston;Massachusetts;US;42.3584,-71.0598;AS33083 AxcelX Technologies LLC;2108;America/New_York;106;27-04-2023 18:26:37
rbcits.com;204.74.99.100;OK;1;Sterling;Virginia;US;38.9814,-77.4723;AS397231 Neustar Security Services;20166;America/New_York;24.6;27-04-2023 18:26:37
reddit.com;151.101.1.140;OK;2;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;3.46;27-04-2023 18:26:38
rediris.es;130.206.13.20;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS766 Entidad Publica Empresarial Red.es;28001;Europe/Madrid;4.66;27-04-2023 18:26:38
registrar.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:38
registrygate.com;95.130.22.77;OK;1;Munich;Bavaria;DE;48.1374,11.5755;AS13246 Key-Systems GmbH;80331;Europe/Berlin;41.6;27-04-2023 18:26:39
renren.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:39
republicamovil.es;34.120.120.146;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS396982 Google LLC;64106;America/Chicago;3.47;27-04-2023 18:26:40
researchgate.net;104.17.32.105;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.70;27-04-2023 18:26:40
reverbnation.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:40
reverso.net;137.74.102.128;OK;1;Lille;Hauts-de-France;FR;50.6330,3.0586;AS16276 OVH SAS;59000;Europe/Paris;31.2;27-04-2023 18:26:41
revistavanityfair.es;212.85.39.85;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS12521 Nova Internet S.L.;28001;Europe/Madrid;3.96;27-04-2023 18:26:41
rincondelvago.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:42
roblox.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:42
rockfm.fm;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:42
rsch.samsungcloudsolution.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:42
rtve.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:42
rubiconproject.com;141.193.213.20;OK;2;Austin;Texas;US;30.2672,-97.7431;AS209242 Cloudflare London, LLC;78701;America/Chicago;2.87;27-04-2023 18:26:42
ruralvia.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:42
sagepay.co.uk;45.60.151.250;OK;1;Redwood City;California;US;37.5331,-122.2486;AS19551 Incapsula Inc;94065;America/Los_Angeles;104;27-04-2023 18:26:43
salesforce.com;104.109.10.129;OK;1;Cambridge;Massachusetts;US;42.3620,-71.0830;AS33905 Akamai International B.V.;2142;America/New_York;102;27-04-2023 18:26:43
samsung.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:43
samsungelectronics.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:43
santanderconsumer.es;45.60.195.69;OK;2;Seven Corners;Virginia;US;38.8721,-77.1553;AS19551 Incapsula Inc;22044;America/New_York;104;27-04-2023 18:26:44
sap.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:44
dnsscan.shadowserver.org;184.105.143.133;OK;2;San Jose;California;US;37.3394,-121.8950;AS6939 Hurricane Electric LLC;95103;America/Los_Angeles;135;27-04-2023 18:26:45
scorecardresearch.com;165.193.78.252;OK;1;Washington;Washington, D.C.;US;38.8951,-77.0364;AS3561 CenturyLink Communications, LLC;20004;America/New_York;98.2;27-04-2023 18:26:45
segundamano.es;18.154.41.114;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;2.60;27-04-2023 18:26:46
selfbank.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:46
seriesblanco.org;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:46
seriesgato.xyz;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:46
seriespapaya.xyz;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:47
seriesz.com;23.236.62.147;OK;1;Council Bluffs;Iowa;US;41.2324,-95.8751;AS396982 Google LLC;51501;America/Chicago;101;27-04-2023 18:26:47
sfgate.com;98.129.228.59;OK;2;Dallas;Texas;US;32.7831,-96.8067;AS33070 Rackspace Hosting;75201;America/Chicago;129;27-04-2023 18:26:48
ticketmaster-intl.map.fastly.net;151.101.134.87;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS54113 Fastly, Inc.;28001;Europe/Madrid;2.73;27-04-2023 18:26:48
shtyle.fm;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:48
simplify.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:48
simyo.es;35.241.18.41;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS15169 Google LLC;64106;America/Chicago;4.05;27-04-2023 18:26:49
siteground.es;34.111.142.145;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS396982 Google LLC;64106;America/Chicago;3.26;27-04-2023 18:26:49
skrill.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:49
sky.es;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:50
skype.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:50
skyrock.com;91.203.187.40;OK;1;Paris;Île-de-France;FR;48.8534,2.3488;AS41064 Telefun SAS;75000;Europe/Paris;29.7;27-04-2023 18:26:50
smartadserver.com;192.124.249.163;OK;1;Menifee;California;US;33.7283,-117.1464;AS30148 Sucuri;92584;America/Los_Angeles;25.3;27-04-2023 18:26:50
smartclip.net;18.154.22.125;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;3.62;27-04-2023 18:26:51
smartclip.tv;35.198.133.134;OK;1;Frankfurt am Main;Hesse;DE;50.1155,8.6842;AS396982 Google LLC;60306;Europe/Berlin;34.8;27-04-2023 18:26:51
snapchat.com;34.149.46.130;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS15169 Google LLC;64106;America/Chicago;2.80;27-04-2023 18:26:52
softonic.com;35.227.233.104;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS15169 Google LLC;64106;America/Chicago;3.52;27-04-2023 18:26:52
solteros50.es;93.104.242.20;OK;1;Thannhausen;Bavaria;DE;48.2833,10.4692;AS8767 M-net Telekommunikations GmbH;86470;Europe/Berlin;35.4;27-04-2023 18:26:52
solterosconnivel.es;93.104.242.20;OK;1;Thannhausen;Bavaria;DE;48.2833,10.4692;AS8767 M-net Telekommunikations GmbH;86470;Europe/Berlin;34.9;27-04-2023 18:26:53
sophos.com;96.16.88.186;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS20940 Akamai International B.V.;28001;Europe/Madrid;2.62;27-04-2023 18:26:53
soundcloud.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:54
sourceforge.net;104.18.11.128;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.05;27-04-2023 18:26:54
spideroak.com;74.126.144.79;OK;1;North Kansas City;Missouri;US;39.1300,-94.5622;AS1421 WANSecurity, Inc.;64116;America/Chicago;127;27-04-2023 18:26:55
sport.es;195.76.147.109;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS3352 TELEFONICA DE ESPANA S.A.U.;28019;Europe/Madrid;4.28;27-04-2023 18:26:55
sports.sportium.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:55
spotbros.imbox.me;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:55
spotify.com;35.186.224.25;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS15169 Google LLC;64106;America/Chicago;3.39;27-04-2023 18:26:56
startpage.com;37.0.87.43;OK;1;Amsterdam;North Holland;NL;52.3552,4.8789;AS28685 Routit BV;1071;Europe/Amsterdam;34.1;27-04-2023 18:26:56
streamplay.fi;185.58.213.24;OK;1;Copenhagen;Capital Region;DK;55.6511,12.6030;AS201595 mono solutions ApS;2300;Europe/Copenhagen;36.4;27-04-2023 18:26:56
stubhub.es;96.16.88.27;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS20940 Akamai International B.V.;28001;Europe/Madrid;2.95;27-04-2023 18:26:57
studivz.net;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:57
sugarsync.com;208.94.4.90;OK;2;San Francisco;California;US;37.7309,-122.3886;AS46253 Mudhook Marketing Inc;94124;America/Los_Angeles;157;27-04-2023 18:26:58
T.co;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:26:59
tablondeanuncios.com;93.189.36.78;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS45037 Hispaweb Network;28001;Europe/Madrid;3.17;27-04-2023 18:26:59
taboola.com;151.101.194.132;OK;2;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.95;27-04-2023 18:27:00
tagged.com;135.84.35.166;OK;1;San Francisco;California;US;37.7749,-122.4194;AS36080 IFWE INC;94102;America/Los_Angeles;161;27-04-2023 18:27:00
taobao.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:01
target.com;151.101.130.187;OK;1;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.93;27-04-2023 18:27:01
targobank.es;145.226.46.83;OK;1;Strasbourg;Grand Est;FR;48.5839,7.7455;AS8255 Euro-Information-Europeenne de Traitement de l'Information SAS;67000;Europe/Paris;34.0;27-04-2023 18:27:02
taringa.net;104.16.249.39;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;2.86;27-04-2023 18:27:02
teads.tv;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:02
telecinco.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:02
telepizza.es;45.60.53.42;OK;2;Amsterdam;North Holland;NL;52.3740,4.8897;AS19551 Incapsula Inc;1012;Europe/Amsterdam;33.4;27-04-2023 18:27:03
telly.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:03
ticketea.com;18.154.22.58;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;2.90;27-04-2023 18:27:04
ticketmaster.es;151.101.66.87;OK;2;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.72;27-04-2023 18:27:04
ticketswap.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:04
post.n.shifen.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:05
tiktok.com;18.154.41.49;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS16509 Amazon.com, Inc.;28001;Europe/Madrid;2.47;27-04-2023 18:27:05
tinder.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:06
tourbar.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:06
trabelin.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:06
transferwise.com;104.18.168.45;OK;1;San Francisco;California;US;37.7621,-122.3971;AS13335 Cloudflare, Inc.;94107;America/Los_Angeles;3.13;27-04-2023 18:27:07
www3.l.google.com;142.250.200.142;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;3.13;27-04-2023 18:27:07
trecetv.es;154.46.42.13;OK;1;Valencia;Valencia;ES;39.4697,-0.3774;AS174 Cogent Communications;46001;Europe/Madrid;6.67;27-04-2023 18:27:08
triodos.es;213.214.122.207;OK;1;Amsterdam;North Holland;NL;52.3740,4.8897;AS8315 Accenture B. V.;1012;Europe/Amsterdam;34.6;27-04-2023 18:27:08
tripadvisor.es;151.101.194.28;OK;2;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;2.49;27-04-2023 18:27:09
tumblr.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:09
aec01.esc.edgetcdn.net;185.103.37.74;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS29119 AIRE NETWORKS DEL MEDITERRANEO SL UNIPERSONAL;28001;Europe/Madrid;2.86;27-04-2023 18:27:09
tv.orange.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:09
tv.youtube.com;142.250.184.14;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS15169 Google LLC;28001;Europe/Madrid;3.28;27-04-2023 18:27:10
twitch.tv;151.101.66.167;OK;3;San Francisco;California;US;37.7621,-122.3971;AS54113 Fastly, Inc.;94107;America/Los_Angeles;3.06;27-04-2023 18:27:10
twitter.com;104.244.42.65;OK;2;San Francisco;California;US;37.7725,-122.4147;AS13414 Twitter Inc.;94103;America/Los_Angeles;32.8;27-04-2023 18:27:11
twoo.com;N/A;KO;3;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:12
uab.cat;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:12
uah.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:12
uam.es;150.244.214.237;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS766 Entidad Publica Empresarial Red.es;28001;Europe/Madrid;6.01;27-04-2023 18:27:12
ub.edu;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:12
ubereats.com;34.98.127.226;OK;1;Kansas City;Missouri;US;39.0997,-94.5786;AS396982 Google LLC;64106;America/Chicago;4.25;27-04-2023 18:27:12
ubs.com;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:12
uc3m.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:12
uclm.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:12
ucm.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:12
udc.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:12
udg.edu;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:12
ugr.es;150.214.27.71;OK;1;Granada;Andalusia;ES;37.1882,-3.6067;AS198096 Junta de Andalucia;18001;Europe/Madrid;19.9;27-04-2023 18:27:13
uib.cat;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:13
ull.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:13
ulpgc.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:13
um.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:13
umh.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:13
unav.edu;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:13
unicajabanco.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:13
unileon.es;193.146.99.94;OK;1;Madrid;Madrid;ES;40.4165,-3.7026;AS766 Entidad Publica Empresarial Red.es;28001;Europe/Madrid;8.37;27-04-2023 18:27:13
uniovi.es;N/A;N/A;0;N/A;N/A;N/A;0.0,0.0;N/A;0;N/A;0.0;27-04-2023 18:27:13
